"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"University of Colorado Hospital Authority","","$35,000","$0","$35,000","2004","20040213","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Colorado","","","","","","","","","","","","FOIA400","Source document obtained through a Freedom of Information Act request to the agency."
"University of Medicine and Dentistry of New Jersey","","$2,000,000","$0","$2,000,000","2005","20051223","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","New Jersey","","","","","","","","","","","","FOIA288","Source document obtained through a Freedom of Information Act request to the agency."
"University of Mississippi Medical Center","","$50,000","$0","$50,000","2016","20160106","healthcare-related offenses","HHS civil monetary penalties","","The University of Mississippi Medical Center entered into a $50,000 settlement agreement to resolve allegations that UMMC failed to accept the appropriate transfer of a 64-year-old women who needed specialized capabilities of UMMC's hospital to stabilize her emergency medical condition. ","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Mississippi","Jackson","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"University of Utah","","$197,839","$0","$197,839","2014","20140711","healthcare-related offenses","HHS civil monetary penalties","","University of Utah, a university-based health care system including 4 hospitals and 10 neighborhood health care centers, entered into a settlement agreement to resolve allegations allegations that it employed three individuals who were excluded from participating in any Federal health care programs.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Utah","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"University Pediatricians","","$91,782","$0","$91,782","2009","20091022","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Michigan","","","","","","","","","","","","FOIA456","Source document obtained through a Freedom of Information Act request to the agency."
"USAble Mutual Insurance Company","","$51,150","$0","$51,150","2014","20140612","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Valerie Tolley d/b/a Health Care Medical","","$100,000","$0","$100,000","2008","20081001","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Mississippi","","","","","","","","","","","","FOIA501","Source document obtained through a Freedom of Information Act request to the agency."
"Vanguard HealthCare, LLC","","$159,778","$0","$159,778","2013","20130311","healthcare-related offenses","HHS civil monetary penalties","","After it disclosed conduct to the Office of Inspector General pursuant to its Corporate Integrity Agreement, Vanguard HealthCare, LLC agreed to pay $159,778.00 for allegedly violating the Civil Monetary Penalties Law by employing an individual that it knew or should have known was excluded from participation in Federal health care programs.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Tennessee","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/reportable-events.asp",""
"Vascular Specialty Services, Inc.","","$34,182","$0","$34,182","2009","20091016","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Maryland","","","","","","","","","","","","FOIA489","Source document obtained through a Freedom of Information Act request to the agency."
"Victory Pharma Inc.","","$11,420,743","$0","$11,420,743","2012","20121227","healthcare-related offenses","off-label or unapproved promotion of medical products","","Victory Pharma Inc., a specialty pharmaceutical company headquartered in San Diego,agreed to pay $11,420,743 to resolve federal civil and criminal liability arising from its marketing of the pharmaceutical products Naprelan, Xodol, Fexmid and Dolgic.","federal","agency action","Justice Department Civil Division","civil and criminal","deferred prosecution agreement","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/victory-pharma-inc-san-diego-pays-114-million-resolve-kickback-allegations-connection",""
"Visiting Nurse Association","","$33,000","$0","$33,000","2013","20130502","healthcare-related offenses","HHS civil monetary penalties","","Visiting Nurse Association of Johnson County, Iowa, agreed to pay $33,000 for allegedly violating the Civil Monetary Penalties Law by employing an individual that it knew or should have known was excluded from participation in Federal health care programs.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Iowa","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"W.A. Foote Memorial Hospital d/b/a Allegiance Health","","$2,635,441","$0","$2,635,441","2015","20150204","healthcare-related offenses","HHS civil monetary penalties","","After it disclosed conduct to the Office of Inspector General pursuant to its Corporate Integrity Agreement, W.A. Foote Memorial Hospital d/b/a Allegiance Health agreed to pay $2,635,441.35 for allegedly violating the Civil Monetary Penalties Law by submitting claims to Federal health care programs for hyperbaric oxygen therapy services that did not meet Provider-Based Regulations.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Michigan","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/reportable-events.asp",""
"Wadley Ambulance Service","","$28,322","$0","$28,322","2004","20040624","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Oklahoma","","","","","","","","","","","","FOIA300","Source document obtained through a Freedom of Information Act request to the agency."
"WakeMed Raleigh Campus","WakeMed Health & Hospitals","$364,062","$0","$364,062","2014","20141218","healthcare-related offenses","HHS civil monetary penalties","kickbacks and bribery","After it disclosed conduct to the Office of Inspector General pursuant to its Corporate Integrity Agreement, WakeMed Raleigh Campus agreed to pay $364,062.51 for allegedly violating the Civil Monetary Penalties Law provisions applicable to physician self-referrals and kickbacks.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","North Carolina","Raleigh","","","","","USA","North Carolina","non-profit","","healthcare services","hospitals","https://oig.hhs.gov/fraud/enforcement/cmp/reportable-events.asp",""
"Walgreens Corporation","Walgreens Boots Alliance","$80,000,000","$0","$80,000,000","2013","20130611","healthcare-related offenses","Controlled Substances Act violation","","Walgreens agreed to pay $80 million to resolve what the DEA called an unprecedented number of record-keeping and dispensing violations under the Controlled Substances Act. ","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","","","USA","Illinois","publicly traded","WBA","retailing","retail-pharmacies","https://www.dea.gov/divisions/mia/2013/mia061113.shtml",""
"Walgreen Home Care, Inc.,","","$54,115","$0","$54,115","2007","20071128","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","","","","","","","","","","","","FOIA276","Source document obtained through a Freedom of Information Act request to the agency."
"Walgreen Louisiana Co.","Walgreens Boots Alliance","$1,053,774","$0","$1,053,774","2009","20090311","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Louisiana","","","","","","USA","Illinois","publicly traded","WBA","retailing","retail-pharmacies","FOIA468","Source document obtained through a Freedom of Information Act request to the agency."
"Warner Chilcott PLC","Allergan","$125,000,000","$0","$125,000,000","2015","20151029","healthcare-related offenses","off-label or unapproved promotion of medical products","","Warner Chilcott U.S. Sales LLC, a subsidiary of pharmaceutical manufacturer Warner Chilcott PLC, agreed to plead guilty to a felony charge of health care fraud. The plea agreement was part of a global settlement with the United States in which Warner Chilcott agreed to pay $125 million to resolve its criminal and civil liability arising from the company's allegedly illegal marketing of the drugs Actonel, Asacol, Atelvia, Doryx, Enablex, Estrace and Loestrin.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","Ireland (reincorporated for tax reasons)","","publicly traded","AGN","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/warner-chilcott-agrees-plead-guilty-felony-health-care-fraud-scheme-and-pay-125-million",""
"Warner-Lambert","Pfizer","$430,000,000","$0","$430,000,000","2004","20040513","healthcare-related offenses","off-label or unapproved promotion of medical products","kickbacks and bribery","Warner-Lambert agreed to plead guilty and pay more than $430 million to resolve criminal charges and civil liabilities in connection with its Parke-Davis division's allegedly  illegal and fraudulent promotion of unapproved uses for one of its Neurontin anti-seizure drug.","federal","agency action","Justice Department Civil Division","civil and criminal","","","","","","","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","https://www.justice.gov/archive/opa/pr/2004/May/04_civ_322.htm",""
"Wayne County Hospital","","$10,000","$0","$10,000","2003","20030625","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Iowa","","","","","","","","","","","","FOIA414","Source document obtained through a Freedom of Information Act request to the agency."
"WellCare Health Plans, Inc.","Centene","$1,174,300","$0","$1,174,300","2017","20170223","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","healthcare services","managed care","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/WellCare_CMP_Notice_02_23_2017.pdf",""
"WellCare Health Plans, Inc.","Centene","$290,050","$0","$290,050","2014","20140612","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","healthcare services","managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"WellCare Health Insurance of Arizona, Inc.","Centene","$20,000","$0","$20,000","2011","20110922","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","Required Beneficiary Notices","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","healthcare services","managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Wesley Glen Retirement Community","","$19,890","$0","$19,890","2014","20140910","healthcare-related offenses","HHS civil monetary penalties","","Wesley Glen Retirement Community, a non-profit retirement community in Columbus, OH, entered into a settlement agreement to resolve allegations that it employed an individual who was excluded from participating in any Federal health care programs.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Ohio","Columbus","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"West Anaheim Medical Center","Prime Healthcare Services Inc.","$809,945","$0","$809,945","2006","20060417","healthcare-related offenses","HHS civil monetary penalties","kickbacks and bribery","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","California","","","","","","USA","California","privately held","","healthcare services","hospitals","FOIA314","Source document obtained through a Freedom of Information Act request to the agency."
"West Oaks Hospital","","$32,500","$0","$32,500","2003","20030519","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","","","","","","","","","","","","FOIA416","Source document obtained through a Freedom of Information Act request to the agency."
"West Valley Imaging Limited Partnership","","$2,000,000","$0","$2,000,000","2009","20090313","healthcare-related offenses","HHS civil monetary penalties","","West Valley Imaging Limited Partnership and two physicians (West Valley), Nevada, agreed to pay $2 million and to enter into a 5-year integrity agreement for allegedly violating the Civil Monetary Penalties Law. The OIG alleged that West Valley performed radiology tests and exams that were not ordered by Medicare beneficiaries' treating physicians.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Nevada","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Western Plains Medical Complex","","$25,000","$0","$25,000","2007","20070522","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Kansas","","","","","","","","","","","","FOIA344","Source document obtained through a Freedom of Information Act request to the agency."
"Wheaton Franciscan Healthcare - St. Joseph, Inc","Ascension Health","$40,000","$0","$40,000","2007","20070710","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Wisconsin","","","","","","USA","Missouri","non-profit","","healthcare services","healthcare services","FOIA338","Source document obtained through a Freedom of Information Act request to the agency."
"White Lake Ambulance Authority","","$113,635","$0","$113,635","2016","20160205","healthcare-related offenses","HHS civil monetary penalties","","White Lake Ambulance Authority entered into a $113,635.08 settlement agreement to resolve allegations that White Lake submitted claims to Medicare for basic life support (emergency) and advanced life support (emergency) ambulance transportation claims that did not meet Medicare requirements for emergency transport services.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Michigan","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Whole Health Pharmacy","","$100,000","$0","$100,000","2008","20080724","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Colorado","","","","","","","","","","","","FOIA476","Source document obtained through a Freedom of Information Act request to the agency."
"Wilson Medical Center","","$15,000","$0","$15,000","2005","20050518","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","North Carolina","","","","","","","","","","","","FOIA371","Source document obtained through a Freedom of Information Act request to the agency."
"Windsor Health Care Golden Palms, LLC","","$214,303","$0","$214,303","2015","20151110","healthcare-related offenses","HHS civil monetary penalties","","Windsor Health Care Golden Palms, LLC d/b/a Golden Hill Subacute and Rehabilitation Center entered into a $214,303.69 settlement agreement to resolve allegations that Golden Hill employed an individual who was excluded from participation in any Federal health care programs. ","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","California","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Windsor Oakridge Healthcare Center, L.P.","","$34,943","$0","$34,943","2015","20151110","healthcare-related offenses","HHS civil monetary penalties","","Windsor Oakridge Healthcare Center, L.P. d/b/a Windsor Healthcare Center of Oakland entered into a $34,943.48 settlement agreement to resolve allegations that Windsor Oakland employed an individual who was excluded from participation in any Federal health care programs. ","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","California","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Winslow House, LLC","","$9,500","$0","$9,500","2009","20091031","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Iowa","","","","","","","","","","","","FOIA455","Source document obtained through a Freedom of Information Act request to the agency."
"Winter Haven Hospital","Trinity Health","$75,000","$0","$75,000","2014","20140609","healthcare-related offenses","HHS civil monetary penalties","","Winter Haven Hospital agreed to pay $75,000 to resolve its liability for Civil Monetary Penalties under the patient dumping statute.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","Winter Haven","","","","","USA","Michigan","non-profit","","healthcare services","hospitals","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Wyeth Pharmaceuticals Inc.","Pfizer","$490,900,000","$0","$490,900,000","2013","20130730","healthcare-related offenses","off-label or unapproved promotion of medical products","","Wyeth Pharmaceuticals Inc., a pharmaceutical company acquired by Pfizer, Inc. in 2009, has agreed to pay $490.9 million to resolve its criminal and civil liability arising from the unlawful marketing of the prescription drug Rapamune for uses not approved as safe and effective by the U.S. Food and Drug Administration.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/wyeth-pharmaceuticals-agrees-pay-4909-million-marketing-prescription-drug-rapamune-unapproved",""
"Yampa Valley Medical Center","","$5,000","$0","$5,000","2002","20020821","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Colorado","","","","","","","","","","","","FOIA439","Source document obtained through a Freedom of Information Act request to the agency."
"YCB, Inc. d/b/a Home Helpers","","$69,130","$0","$69,130","2015","20150406","healthcare-related offenses","HHS civil monetary penalties","","YCB, Inc. d/b/a Home Helpers (Home Helpers), a Drexel, Pennsylvania, provider of non-medical and personal in-home care, entered into a $69,130 settlement agreement to resolve allegations that from July 1, 2010, to December 12, 2011 Home Helpers employed an excluded individual.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Pennsylvania","Drexel","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Yuma District Hospital","","$35,760","$0","$35,760","2005","20051018","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Colorado","","","","","","","","","","","","FOIA290","Source document obtained through a Freedom of Information Act request to the agency."
"Zimmer-Deptula, Inc.","","$123,000","$0","$123,000","2014","20140821","healthcare-related offenses","HHS civil monetary penalties","kickbacks and bribery","Zimmer-Deptula, Inc., a former Florida-based distributor for Zimmer, Inc., entered into a $123,000 settlement agreement to resolve allegations that it  violated the Civil Monetary Penalties Law by paying kickbacks.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Senior LIFE York, Inc.","","$37,396","$0","$37,396","2017","20171114","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/Senior_LIFE_CMP_11_14_17.pdf",""
"InterMune Inc.","Roche","$36,900,000","$0","$36,900,000","2006","20061026","healthcare-related offenses","off-label or unapproved promotion of medical products","","InterMune, Inc, a Brisbane, Cal., biopharmaceutical company, agreed to pay the United States more than $36.9 million to resolve criminal charges and civil liabilities in connection with its alleged illegal promotion and marketing of Actimmune.","federal","agency action","Justice Department Civil Division","civil and criminal","deferred prosecution agreement","","","","","","","","","","","Switzerland","","publicly traded","","pharmaceuticals","pharmaceuticals","https://www.justice.gov/archive/opa/pr/2006/October/06_civ_728.html",""
"Lifeguard Ambulance Service, LLC","","$110,813","$0","$110,813","2017","20171017","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"MHMR of Tarrant County","","$97,869","$0","$97,869","2017","20171017","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","Fort Worth","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Southeast Missouri Hospital","","$100,000","$0","$100,000","2017","20171017","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Missouri","Cape Girardeau","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Shawnee Health Services","","$107,761","$0","$107,761","2017","20171011","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Illinois","Carterville","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Advanced Pain Management","","$186,210","$0","$186,210","2017","20170927","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Arizona","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Century Pharmacy","","$10,000","$0","$10,000","2017","20170918","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","New York","Brooklyn","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Parallax Center, Inc.","","$64,203","$0","$64,203","2017","20170918","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","New York","New York","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"North Shore Medical Center","Partners HealthCare","$60,000","$0","$60,000","2017","20170918","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Massachusetts","Lynn","","","","","USA","Massachusetts","non-profit","","healthcare services","hospitals","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Sundance Behavioral Healthcare System","","$49,183","$0","$49,183","2017","20170915","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Stratus Pharmaceuticals Inc.","","$40,000","$0","$40,000","2017","20170831","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"ASAP Professional Home Health","","$21,797","$0","$21,797","2017","20170811","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","Houston","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Intermountain Medical Management, P.C.","","$399,895","$0","$399,895","2017","20170721","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Utah","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"AnMed Health","AnMed Health","$1,295,000","$0","$1,295,000","2017","20170623","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","South Carolina","Anderrson","","","","","USA","South Carolina","non-profit","","healthcare services","healthcare services","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Appalachian Regional Healthcare, Inc.","","$150,000","$0","$150,000","2017","20171002","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Eastern District of Kentucky","civil","","","","","","Kentucky","","","","","","","","","","","","https://www.justice.gov/usao-edky/pr/eastern-kentucky-hospital-system-pay-us-government-150000-settle-allegations-it",""
"Genco Pharmaceuticals","","$2,000,000","$0","$2,000,000","2017","20170823","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Eastern District of Wisconsin","civil","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-edwi/pr/genco-pharmaceuticals-services-pay-civil-penalty-2000000",""
"Orono Pharmacy","","$60,000","$0","$60,000","2017","20170811","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Maine","civil","","","","","","Maine","Orono","","","","","","","","","","","https://www.justice.gov/usao-me/pr/orono-pharmacy-and-owner-agree-pay-60000-settle-controlled-substances-act-case",""
"CVS Pharmacy Inc.","CVS Health","$5,000,000","$0","$5,000,000","2017","20170711","healthcare-related offenses","Controlled Substances Act violation","","CVS Pharmacy Inc. paid $5 million to resolve federal Controlled Substances Act allegations that its pharmacies in the Eastern District of California failed to keep and maintain accurate records of Schedule II, III, IV, and V controlled substances.","federal","agency action","U.S. Attorney-Eastern District of California","civil","","","","","","","","","","","","USA","Rhode Island","publicly traded","CVS","retailing","retail-pharmacies","https://www.justice.gov/usao-edca/pr/cvs-pharmacy-inc-pays-5m-settle-alleged-violations-controlled-substance-act",""
"Golden Gate Pharmacy Holdings","","$712,250","$0","$712,250","2017","20170403","healthcare-related offenses","Controlled Substances Act violation","","Golden Gate Pharmacy Holdings and its wholly owned subsidiaries Golden Gate Pharmacy Services and Ross Valley Compounding Pharmacy agreed to pay $717,250 to settle allegations by the U.S. Department of Justice that the companies failed to keep and maintain adequate records pertaining to controlled substances at their San Rafael, California facility.","federal","agency action","U.S. Attorney-Northern District of California","civil","","","","","","California","San Rafael","","","","","","","","","","","https://www.justice.gov/usao-ndca/pr/bay-area-companies-agree-pay-717250-settle-department-justice-claims-they-failed",""
"Trinity Pharmacy","","$400,000","$0","$400,000","2017","20170206","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Eastern District of Texas","civil","","","","","","Texas","Carrollton","","","","","","","","","","","https://www.justice.gov/usao-edtx/pr/north-texas-pharmacy-and-owner-agree-pay-400000-resolve-allegations",""
"R&S Drug Stores Inc.","","$50,000","$0","$50,000","2017","20170123","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Western District of Oklahoma","civil","","","","","","Oklahoma","Duncan","","","","","","","","","","","https://www.justice.gov/usao-wdok/pr/duncan-pharmacy-pay-50000-settle-claims-involving-violations-controlled-substances-act",""
"Abington Memorial Hospital","Jefferson Health","$510,000","$0","$510,000","2017","20170109","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Eastern District of Pennsylvania","civil","","","","","","Pennsylvania","","","","","","USA","Pennsylvania","non-profit","","healthcare services","hospitals","https://www.justice.gov/usao-edpa/pr/abington-memorial-hospital-pay-510000-resolve-drug-diversion-allegations",""
"Kinray LLC","Cardinal Health","$10,000,000","$0","$10,000,000","2016","20161223","healthcare-related offenses","Controlled Substances Act violation","","Kinray LLC,  a New York-based pharmaceutical subsidiary of Cardinal Health agreed to pay $10 million to the United States for failing to inform the DEA of suspicious orders for certain controlled substances during the time period between January 1, 2011 and May 14, 2012.","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","USA","Ohio","publicly traded","CAH","wholesalers","wholesalers-medical supplies","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-10-million-civil-penalty-recovery-against-new-york",""
"Drug City Pharmacy Inc.","","$900,000","$0","$900,000","2016","20161103","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Maryland","civil","","","","","","Maryland","","","","","","","","","","","","https://www.justice.gov/usao-md/pr/united-states-reaches-900000-settlement-drug-city-pharmacy-and-its-former-owner-unlawful",""
"CVS Pharmacy Inc.","CVS Health","$600,000","$0","$600,000","2016","20161020","healthcare-related offenses","Controlled Substances Act violation","","CVS Pharmacy, Inc. agreed to pay the federal government a total of $600,000 to resolve alleged violations of civil provisions of the Controlled Substances Act at stores in Southington and New Britain, Connecticut.","federal","agency action","U.S. Attorney-District of Connecticut","civil","","","","","","Connecticut","","","","","","USA","Rhode Island","publicly traded","CVS","retailing","retail-pharmacies","https://www.justice.gov/usao-ct/pr/cvs-pharmacy-pays-600000-settle-controlled-substances-act-allegations",""
"Eaton Apothecary","","$100,000","$0","$100,000","2016","20160920","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Massachusetts","civil","","","","","","Massachusetts","","","","","","","","","","","","https://www.justice.gov/usao-ma/pr/tufts-medical-center-local-pharmacy-chain-settle-alleged-violations-controlled-substances",""
"Tufts Medical Center","","$100,000","$0","$100,000","2016","20160920","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Massachusetts","civil","","","","","","Massachusetts","","","","","","","","","","","","https://www.justice.gov/usao-ma/pr/tufts-medical-center-local-pharmacy-chain-settle-alleged-violations-controlled-substances",""
